2010.03.11,16:00,1.36360,1.36810,1.36360,1.36650,7540
2010.03.11,20:00,1.36660,1.36790,1.36630,1.36760,3202
2010.03.12,00:00,1.36760,1.36880,1.36690,1.36790,3370
2010.03.12,04:00,1.36790,1.37050,1.36790,1.37050,3981
2010.03.12,08:00,1.37060,1.37950,1.36870,1.37750,8732
2010.03.12,12:00,1.37750,1.37850,1.37350,1.37480,8629
2010.03.12,16:00,1.37480,1.37750,1.37270,1.37560,8559
2010.03.12,20:00,1.37570,1.37680,1.37530,1.37670,2394
2010.03.15,00:00,1.37600,1.37740,1.37350,1.37400,3952
2010.03.15,04:00,1.37390,1.37510,1.37260,1.37500,3723
2010.03.15,08:00,1.37500,1.37590,1.37000,1.37030,7912
2010.03.15,12:00,1.37030,1.37270,1.36820,1.36850,8623
2010.03.15,16:00,1.36840,1.36850,1.36390,1.36720,7147
2010.03.15,20:00,1.36710,1.36790,1.36650,1.36710,3375
2010.03.16,00:00,1.36720,1.36860,1.36580,1.36830,4278
2010.03.16,04:00,1.36830,1.37000,1.36820,1.36830,4006
2010.03.16,08:00,1.36830,1.37030,1.36570,1.36870,7361
2010.03.16,12:00,1.36870,1.37690,1.36870,1.37580,8241
2010.03.16,16:00,1.37580,1.37750,1.37160,1.37560,9929
2010.03.16,20:00,1.37550,1.37810,1.37430,1.37610,5206
2010.03.17,00:00,1.37620,1.37750,1.37620,1.37680,3246
2010.03.17,04:00,1.37690,1.37890,1.37680,1.37870,4122
2010.03.17,08:00,1.37870,1.38160,1.37590,1.37870,9738
2010.03.17,12:00,1.37880,1.37920,1.37380,1.37490,9093
2010.03.17,16:00,1.37480,1.37770,1.37260,1.37510,7741
2010.03.17,20:00,1.37520,1.37530,1.37310,1.37350,3100
2010.03.18,00:00,1.37350,1.37400,1.37110,1.37250,4560
2010.03.18,04:00,1.37240,1.37270,1.36670,1.36820,6047
2010.03.18,08:00,1.36810,1.36940,1.36470,1.36840,8245
2010.03.18,12:00,1.36850,1.36930,1.36550,1.36610,8499
2010.03.18,16:00,1.36610,1.36670,1.35860,1.36190,9202
2010.03.18,20:00,1.36190,1.36220,1.35970,1.36080,3738
2010.03.19,00:00,1.36070,1.36210,1.36040,1.36180,3905
2010.03.19,04:00,1.36190,1.36260,1.35990,1.36140,3672
2010.03.19,08:00,1.36130,1.36250,1.35590,1.35710,8593
2010.03.19,12:00,1.35710,1.35740,1.35070,1.35160,10533
2010.03.19,16:00,1.35150,1.35430,1.35030,1.35340,7533
2010.03.19,20:00,1.35350,1.35800,1.35290,1.35300,2033
2010.03.22,00:00,1.35170,1.35320,1.35090,1.35170,2806
2010.03.22,04:00,1.35180,1.35220,1.35030,1.35050,3348
2010.03.22,08:00,1.35050,1.35450,1.34980,1.35260,6167
2010.03.22,12:00,1.35270,1.35330,1.34630,1.35230,9298
2010.03.22,16:00,1.35220,1.35660,1.35100,1.35420,7655
2010.03.22,20:00,1.35420,1.35660,1.35420,1.35570,2789
2010.03.23,00:00,1.35570,1.35680,1.35400,1.35530,3777
2010.03.23,04:00,1.35530,1.35610,1.35180,1.35190,3463
2010.03.23,08:00,1.35180,1.35320,1.35020,1.35040,7980
2010.03.23,12:00,1.35050,1.35600,1.34760,1.35320,11221
2010.03.23,16:00,1.35330,1.35620,1.34810,1.34880,9791
2010.03.23,20:00,1.34870,1.35140,1.34870,1.34900,4279
2010.03.24,00:00,1.34900,1.34920,1.34450,1.34640,5648
2010.03.24,04:00,1.34630,1.34680,1.34060,1.34300,6840
2010.03.24,08:00,1.34300,1.34440,1.33450,1.33590,12101
2010.03.24,12:00,1.33580,1.33770,1.33320,1.33570,10697
2010.03.24,16:00,1.33560,1.33630,1.33230,1.33370,8775
2010.03.24,20:00,1.33360,1.33370,1.33050,1.33270,4602
2010.03.25,00:00,1.33270,1.33450,1.33220,1.33270,3690
2010.03.25,04:00,1.33280,1.33400,1.32830,1.33190,5355
2010.03.25,08:00,1.33190,1.33640,1.33140,1.33600,9470
2010.03.25,12:00,1.33600,1.33690,1.33190,1.33560,10045
2010.03.25,16:00,1.33560,1.33850,1.32780,1.32900,11333
2010.03.25,20:00,1.32890,1.33080,1.32670,1.32710,4898
2010.03.26,00:00,1.32710,1.33310,1.32710,1.33290,5040
2010.03.26,04:00,1.33290,1.33520,1.33210,1.33350,4009
2010.03.26,08:00,1.33350,1.33930,1.33240,1.33740,9408
2010.03.26,12:00,1.33740,1.34160,1.33460,1.33900,10942
2010.03.26,16:00,1.33910,1.34190,1.33770,1.34000,8172
2010.03.26,20:00,1.34000,1.34240,1.33970,1.34130,2434
2010.03.29,00:00,1.34730,1.34780,1.34180,1.34210,5095
2010.03.29,04:00,1.34200,1.34450,1.34200,1.34440,3958
2010.03.29,08:00,1.34450,1.35040,1.34350,1.34720,8382
2010.03.29,12:00,1.34730,1.34910,1.34370,1.34460,8142
2010.03.29,16:00,1.34460,1.34770,1.34360,1.34580,7164
